2011-01-19,23.94,25.30,25.77,23.94,45493,113962665.45,7.64,5.68,1.36,14.96
2011-01-20,24.87,24.42,24.87,23.96,28424,69237320.60,3.60,-3.48,-0.88,9.35
2011-01-21,24.04,23.80,24.66,23.60,19949,48041838.10,4.34,-2.54,-0.62,6.56
2011-01-24,23.65,23.08,23.91,23.00,14278,33290442.98,3.82,-3.03,-0.72,4.70
2011-01-25,22.99,23.38,23.42,22.63,9550,21945825.86,3.42,1.30,0.30,3.14
2011-01-26,23.15,23.72,23.89,23.15,9639,22787588.04,3.17,1.45,0.34,3.17
2011-01-27,23.39,24.07,24.13,23.35,9394,22378148.81,3.29,1.48,0.35,3.09
2011-01-28,23.80,23.88,24.16,23.66,6713,16020445.60,2.08,-0.79,-0.19,2.21
2011-01-31,23.86,24.05,24.10,23.65,8078,19311623.73,1.88,0.71,0.17,2.66
2011-02-01,24.05,23.86,24.09,23.73,5074,12105191.21,1.50,-0.79,-0.19,1.67
2011-02-09,23.99,23.93,24.30,23.74,8077,19417085.61,2.35,0.29,0.07,2.66
2011-02-10,23.93,24.75,24.78,23.82,18363,44986763.03,4.01,3.43,0.82,6.04
2011-02-11,24.75,24.80,24.95,24.51,13883,34400564.21,1.78,0.20,0.05,4.57
2011-02-14,24.62,25.02,25.07,24.60,15654,38915533.01,1.90,0.89,0.22,5.15
2011-02-15,25.03,24.75,25.12,24.75,13575,33850376.74,1.48,-1.08,-0.27,4.47
2011-02-16,24.75,25.25,25.25,24.59,15212,38032159.80,2.67,2.02,0.50,5.00
2011-02-17,25.26,24.98,25.33,24.72,12387,30891082.40,2.42,-1.07,-0.27,4.07
2011-02-18,24.82,24.66,24.97,24.60,8273,20456724.74,1.48,-1.28,-0.32,2.72
2011-02-21,24.56,24.97,24.98,24.55,8514,21161990.67,1.74,1.26,0.31,2.80
2011-02-22,25.25,25.30,26.16,25.25,40216,103468641.89,3.64,1.32,0.33,13.23
2011-02-23,25.36,25.49,25.67,24.88,17665,44491282.57,3.12,0.75,0.19,5.81
2011-02-24,25.45,25.55,25.81,25.20,14470,36998874.68,2.39,0.24,0.06,4.76
2011-02-25,25.49,25.27,25.69,24.96,11019,27780480.53,2.86,-1.10,-0.28,3.62
2011-02-28,25.35,25.40,25.48,25.05,8849,22372172.04,1.70,0.51,0.13,2.91
2011-03-01,25.48,26.00,26.09,25.41,26850,69533731.44,2.68,2.36,0.60,8.83
2011-03-02,25.85,25.47,25.99,25.21,13211,33766514.20,3.00,-2.04,-0.53,4.35
2011-03-03,25.47,24.97,25.65,24.91,12004,30278617.65,2.91,-1.96,-0.50,3.95
2011-03-04,24.95,25.24,25.26,24.91,5692,14265168.73,1.40,1.08,0.27,1.87
2011-03-07,25.24,25.29,25.38,25.08,7682,19374908.50,1.19,0.20,0.05,2.53
2011-03-08,25.18,25.18,25.30,25.10,6307,15881033.27,0.79,-0.43,-0.11,2.07
2011-03-09,25.28,25.17,25.28,25.00,7998,20084962.84,1.11,-0.04,-0.01,2.63
2011-03-10,25.14,25.19,25.30,25.08,6071,15315234.38,0.87,0.08,0.02,2.00
2011-03-11,25.12,25.11,25.34,25.06,6381,16089946.77,1.11,-0.32,-0.08,2.10
2011-03-14,25.29,25.16,25.29,24.98,7909,19860971.80,1.23,0.20,0.05,2.60
2011-03-15,25.10,24.71,25.20,24.41,10992,27204660.14,3.14,-1.79,-0.45,3.62
2011-03-16,24.80,25.26,25.31,24.80,13065,32784221.92,2.06,2.23,0.55,4.30
